Source,Target,Type,Id,Label,timeset,Weight,background_map_edge,created_at,updated_at,deleted_at
118669,61432,Directed,1937,1937,,1,,2018-03-01 15:31:20.969483,2018-03-01 15:31:20.969483,
118669,116414,Directed,1938,1938,,1,,2018-03-01 15:31:20.969483,2018-03-01 15:31:20.969483,
118669,163168,Directed,1939,1939,,1,,2018-03-01 15:31:20.969483,2018-03-01 15:31:20.969483,
118669,181744,Directed,1940,1940,,1,,2019-02-27 12:32:51.547057,2019-02-27 12:32:51.547057,
118669,177419,Directed,1941,1941,,1,,2019-02-27 12:32:51.547057,2019-02-27 12:32:51.547057,
118669,58101,Directed,1942,1942,,1,,2019-02-27 12:32:51.547057,2019-02-27 12:32:51.547057,
118669,188947,Directed,1943,1943,,1,,2019-02-27 12:32:51.547057,2019-02-27 12:32:51.547057,
118669,191244,Directed,1944,1944,,1,,2019-02-27 12:32:51.547057,2019-02-27 12:32:51.547057,
118669,194441,Directed,1945,1945,,1,,2019-02-27 12:32:51.547057,2019-02-27 12:32:51.547057,
118669,125429,Directed,1946,1946,,1,,2019-02-27 12:32:51.547057,2019-02-27 12:32:51.547057,
118669,175031,Directed,1947,1947,,1,,2019-02-27 12:32:51.547057,2019-02-27 12:32:51.547057,
118669,180247,Directed,1948,1948,,1,,2019-02-27 12:32:51.547057,2019-02-27 12:32:51.547057,
118669,184684,Directed,1949,1949,,1,,2019-02-27 12:32:51.547057,2019-02-27 12:32:51.547057,
118669,196204,Directed,1950,1950,,1,,2019-02-27 12:32:51.547057,2019-02-27 12:32:51.547057,
118669,202474,Directed,1951,1951,,1,,2019-02-27 12:32:51.547057,2019-02-27 12:32:51.547057,
137733,363055,Directed,1952,1952,,1,,2021-04-01 18:02:13.784000,2021-04-01 18:02:13.784000,
137733,118544,Directed,1953,1953,,1,,2020-10-24 23:48:41.230000,2020-10-24 23:48:41.230000,
137733,157493,Directed,1954,1954,,1,,2020-09-17 15:44:25.500000,2020-09-17 15:44:25.500000,
137733,164196,Directed,1955,1955,,1,,2020-09-17 15:44:24.532000,2020-09-17 15:44:24.532000,
137733,180602,Directed,1956,1956,,1,,2020-09-17 15:44:23.364000,2020-09-17 15:44:23.364000,
137733,189869,Directed,1957,1957,,1,,2020-09-17 15:44:19.900000,2020-09-17 15:44:19.900000,
137733,195183,Directed,1958,1958,,1,,2020-09-17 15:44:18.570000,2020-09-17 15:44:18.570000,
137733,324760,Directed,1959,1959,,1,,2020-07-16 18:32:04.269000,2020-07-16 18:32:04.269000,
137733,150053,Directed,1960,1960,,1,,2017-02-07 01:45:18.118774,2017-02-07 01:45:18.118774,2018-08-21 00:08:45.746000
137733,17526,Directed,1961,1961,,1,,2017-02-07 01:45:18.118774,2017-02-07 01:45:18.118774,2018-08-21 00:08:52.850000
137733,10925,Directed,1962,1962,,1,,2017-10-07 14:16:00.337982,2017-10-07 14:16:00.337982,2018-08-21 00:08:50.702000
137733,162490,Directed,1963,1963,,1,,2017-10-07 14:16:00.337982,2017-10-07 14:16:00.337982,2018-08-21 00:08:49.107000
137733,110918,Directed,1964,1964,,1,,2017-02-07 01:45:18.118774,2017-02-07 01:45:18.118774,2018-08-21 00:08:44.239000
137733,133276,Directed,1965,1965,,1,,2018-08-14 03:25:18.189703,2018-08-14 03:25:18.189703,2018-08-21 00:08:51.814000
137733,164604,Directed,1966,1966,,1,,2017-10-07 14:16:00.337982,2017-10-07 14:16:00.337982,2018-08-21 00:08:54.016000
137733,130981,Directed,1967,1967,,1,,2018-09-12 12:37:47.066000,2018-09-12 12:37:47.066000,2018-09-20 21:54:04.524000
137733,190597,Directed,1968,1968,,1,,2018-09-28 03:09:17.192520,2018-09-28 03:09:17.192520,2018-10-02 18:16:03.261000
137733,190630,Directed,1969,1969,,1,,2018-09-28 03:09:17.192520,2018-09-28 03:09:17.192520,2018-10-02 18:16:08.015000
137733,113450,Directed,1970,1970,,1,,2018-10-02 18:15:43.482000,2018-10-02 18:15:43.482000,
137733,181688,Directed,1971,1971,,1,,2020-02-14 19:43:42.871000,2020-02-14 19:43:42.871000,2020-10-24 02:33:12.114000
137733,269527,Directed,1972,1972,,1,,2020-01-13 18:19:48.297000,2020-01-13 18:19:48.297000,
155174,263036,Directed,1973,1973,,1,,2020-01-28 09:40:43.620000,2020-01-28 09:40:43.620000,
155174,30113,Directed,1974,1974,,1,,2017-06-21 04:00:10.752838,2017-06-21 04:00:10.752838,
155174,113528,Directed,1975,1975,,1,,2017-06-21 04:00:10.752838,2017-06-21 04:00:10.752838,
155174,59792,Directed,1976,1976,,1,,2017-06-21 04:00:10.752838,2017-06-21 04:00:10.752838,
155174,14791,Directed,1977,1977,,1,,2017-06-21 04:00:10.752838,2017-06-21 04:00:10.752838,
155174,12292,Directed,1978,1978,,1,,2017-06-21 04:00:10.752838,2017-06-21 04:00:10.752838,
155174,160506,Directed,1979,1979,,1,,2017-06-29 05:37:46.386938,2017-06-29 05:37:46.386938,
155174,130981,Directed,1980,1980,,1,,2017-09-22 22:42:00.727000,2017-09-22 22:42:00.727000,
155174,164338,Directed,1981,1981,,1,,2017-10-17 07:13:14.502000,2017-10-17 07:13:14.502000,
155174,164042,Directed,1982,1982,,1,,2017-10-17 07:13:14.880000,2017-10-17 07:13:14.880000,
155174,57392,Directed,1983,1983,,1,,2017-10-17 07:13:17.880000,2017-10-17 07:13:17.880000,
155174,65247,Directed,1984,1984,,1,,2017-10-18 07:15:45.988000,2017-10-18 07:15:45.988000,
155174,128976,Directed,1985,1985,,1,,2017-10-18 07:15:47.622000,2017-10-18 07:15:47.622000,
155174,162529,Directed,1986,1986,,1,,2017-11-10 06:17:06.143934,2017-11-10 06:17:06.143934,
155174,171648,Directed,1987,1987,,1,,2018-06-24 09:49:12.769408,2018-06-24 09:49:12.769408,
155174,149121,Directed,1988,1988,,1,,2018-06-24 09:49:12.769408,2018-06-24 09:49:12.769408,
155174,189145,Directed,1989,1989,,1,,2018-09-22 21:37:31.366766,2018-09-22 21:37:31.366766,
155174,127465,Directed,1990,1990,,1,,2018-09-22 21:37:31.366766,2018-09-22 21:37:31.366766,
155174,161631,Directed,1991,1991,,1,,2018-09-22 21:37:31.366766,2018-09-22 21:37:31.366766,
155174,45436,Directed,1992,1992,,1,,2018-09-22 21:37:31.366766,2018-09-22 21:37:31.366766,
155174,59808,Directed,1993,1993,,1,,2018-09-22 21:37:31.366766,2018-09-22 21:37:31.366766,
155174,113450,Directed,1994,1994,,1,,2018-09-22 21:37:31.366766,2018-09-22 21:37:31.366766,
155174,149076,Directed,1995,1995,,1,,2018-09-22 21:37:31.366766,2018-09-22 21:37:31.366766,
155174,184442,Directed,1996,1996,,1,,2018-09-22 21:37:31.366766,2018-09-22 21:37:31.366766,
155174,76184,Directed,1997,1997,,1,,2018-09-23 02:34:11.766000,2018-09-23 02:34:11.766000,
155174,56077,Directed,1998,1998,,1,,2018-09-24 03:47:29.167000,2018-09-24 03:47:29.167000,
155174,189958,Directed,1999,1999,,1,,2018-09-26 06:26:02.179000,2018-09-26 06:26:02.179000,
155174,199289,Directed,2000,2000,,1,,2018-11-05 13:26:34.012334,2018-11-05 13:26:34.012334,
155174,195580,Directed,2001,2001,,1,,2018-11-05 13:26:34.012334,2018-11-05 13:26:34.012334,
155174,195714,Directed,2002,2002,,1,,2018-11-05 13:26:34.012334,2018-11-05 13:26:34.012334,
155174,263584,Directed,2003,2003,,1,,2020-01-26 08:32:20.110000,2020-01-26 08:32:20.110000,
155174,240757,Directed,2004,2004,,1,,2019-07-25 12:09:26.916000,2019-07-25 12:09:26.916000,
64022,170558,Directed,2005,2005,,1,,2020-08-25 14:07:26.131000,2020-08-25 14:07:26.131000,2020-08-25 14:07:40.355000
64022,150053,Directed,2006,2006,,1,,2017-11-08 15:03:36.544269,2017-11-08 15:03:36.544269,
64022,113450,Directed,2007,2007,,1,,2017-11-08 15:03:36.544269,2017-11-08 15:03:36.544269,
315142,226469,Directed,2008,2008,,1,,2021-01-06 15:10:02.550000,2021-01-06 15:10:02.550000,
672929,407197,Directed,2009,2009,,1,,2022-02-21 01:35:24.572000,2022-02-21 01:35:24.572000,
438649,427999,Directed,2010,2010,,1,,2022-01-09 23:45:15.626000,2022-01-09 23:45:15.626000,
159617,310087,Directed,2011,2011,,1,,2020-04-29 11:11:06.698000,2020-04-29 11:11:06.698000,
159617,159614,Directed,2012,2012,,1,,2017-06-20 16:42:07.174000,2017-06-20 16:42:07.174000,
159617,65318,Directed,2013,2013,,2,,2017-06-20 17:28:33.181000,2017-06-20 17:28:33.181000,2017-06-20 17:28:32.432000
159617,149992,Directed,2015,2015,,1,,2017-06-21 14:32:20.098000,2017-06-21 14:32:20.098000,
159617,116608,Directed,2016,2016,,1,,2017-06-21 14:34:35.511000,2017-06-21 14:34:35.511000,
159617,159420,Directed,2017,2017,,1,,2017-06-22 14:40:29.137000,2017-06-22 14:40:29.137000,
159617,113450,Directed,2018,2018,,1,,2017-06-27 16:37:25.911000,2017-06-27 16:37:25.911000,
159617,160883,Directed,2019,2019,,1,,2017-06-28 00:19:48.720000,2017-06-28 00:19:48.720000,
159617,130981,Directed,2020,2020,,1,,2017-10-31 15:46:19.837000,2017-10-31 15:46:19.837000,
159617,167741,Directed,2021,2021,,1,,2018-06-26 02:35:34.177000,2018-06-26 02:35:34.177000,
159617,243495,Directed,2022,2022,,1,,2019-08-13 16:28:17.078000,2019-08-13 16:28:17.078000,
45819,26093,Directed,2023,2023,,1,,2015-07-09 21:26:55.767561,2015-07-09 21:26:55.767561,
45819,29128,Directed,2024,2024,,1,,2015-07-09 21:26:55.767561,2015-07-09 21:26:55.767561,
45819,75941,Directed,2025,2025,,1,,2015-07-09 21:26:55.767561,2015-07-09 21:26:55.767561,
45819,60271,Directed,2026,2026,,1,,2015-07-09 21:26:55.767561,2015-07-09 21:26:55.767561,
45819,58790,Directed,2027,2027,,1,,2015-07-09 21:26:55.767561,2015-07-09 21:26:55.767561,
45819,18186,Directed,2028,2028,,1,,2015-07-09 21:26:55.767561,2015-07-09 21:26:55.767561,
45819,119324,Directed,2029,2029,,1,,2016-02-14 12:20:18.626258,2016-02-14 12:20:18.626258,
45819,110715,Directed,2030,2030,,1,,2016-02-14 12:20:18.626258,2016-02-14 12:20:18.626258,
45819,112401,Directed,2031,2031,,1,,2016-02-14 12:20:18.626258,2016-02-14 12:20:18.626258,
45819,120116,Directed,2032,2032,,1,,2016-02-14 12:20:18.626258,2016-02-14 12:20:18.626258,
45819,130058,Directed,2033,2033,,1,,2016-05-16 23:50:17.356039,2016-05-16 23:50:17.356039,
45819,132976,Directed,2034,2034,,1,,2016-07-13 11:57:41.137800,2016-07-13 11:57:41.137800,
45819,135741,Directed,2035,2035,,1,,2017-02-17 21:25:27.512653,2017-02-17 21:25:27.512653,
45819,162444,Directed,2036,2036,,1,,2018-05-23 02:30:16.506332,2018-05-23 02:30:16.506332,
45819,160412,Directed,2037,2037,,1,,2018-05-23 02:30:16.506332,2018-05-23 02:30:16.506332,
45819,161032,Directed,2038,2038,,1,,2018-05-23 02:30:16.506332,2018-05-23 02:30:16.506332,
45819,197921,Directed,2039,2039,,1,,2018-12-06 20:21:40.007874,2018-12-06 20:21:40.007874,
45819,183371,Directed,2040,2040,,1,,2018-12-06 20:21:40.007874,2018-12-06 20:21:40.007874,
45819,191288,Directed,2041,2041,,1,,2018-12-06 20:21:40.007874,2018-12-06 20:21:40.007874,
45819,194690,Directed,2042,2042,,1,,2018-12-06 20:21:40.007874,2018-12-06 20:21:40.007874,
357160,179577,Directed,2043,2043,,1,,2021-11-20 16:11:48.034000,2021-11-20 16:11:48.034000,
188814,150053,Directed,2044,2044,,1,,2018-09-20 11:31:22.023967,2018-09-20 11:31:22.023967,
188814,117243,Directed,2045,2045,,1,,2018-09-20 11:31:22.023967,2018-09-20 11:31:22.023967,
188814,58775,Directed,2046,2046,,1,,2018-09-20 11:31:22.023967,2018-09-20 11:31:22.023967,
188814,66320,Directed,2047,2047,,1,,2018-09-20 11:31:22.023967,2018-09-20 11:31:22.023967,
188814,66341,Directed,2048,2048,,1,,2018-09-20 11:31:22.023967,2018-09-20 11:31:22.023967,
188814,111528,Directed,2049,2049,,1,,2018-09-20 11:31:22.023967,2018-09-20 11:31:22.023967,
188814,175017,Directed,2050,2050,,1,,2018-09-20 11:31:22.023967,2018-09-20 11:31:22.023967,
188814,184782,Directed,2051,2051,,1,,2018-09-20 11:31:22.023967,2018-09-20 11:31:22.023967,
188814,189713,Directed,2052,2052,,1,,2018-10-09 11:34:30.681840,2018-10-09 11:34:30.681840,
188814,189735,Directed,2053,2053,,1,,2018-10-09 11:34:30.681840,2018-10-09 11:34:30.681840,
188814,132004,Directed,2054,2054,,1,,2019-04-05 18:03:19.509405,2019-04-05 18:03:19.509405,
188814,95989,Directed,2055,2055,,1,,2019-04-05 18:03:19.509405,2019-04-05 18:03:19.509405,
188814,202590,Directed,2056,2056,,1,,2019-04-05 18:03:19.509405,2019-04-05 18:03:19.509405,
188814,164777,Directed,2057,2057,,1,,2019-04-05 18:03:19.509405,2019-04-05 18:03:19.509405,
188814,186402,Directed,2058,2058,,1,,2019-04-05 18:03:19.509405,2019-04-05 18:03:19.509405,
188814,180221,Directed,2059,2059,,1,,2019-04-05 18:03:19.509405,2019-04-05 18:03:19.509405,
188814,193617,Directed,2060,2060,,1,,2019-04-05 18:03:19.509405,2019-04-05 18:03:19.509405,
113298,111420,Directed,2061,2061,,1,,2016-01-06 19:27:13.136221,2016-01-06 19:27:13.136221,
113298,116585,Directed,2062,2062,,1,,2016-01-06 19:27:13.136221,2016-01-06 19:27:13.136221,
113298,17526,Directed,2063,2063,,1,,2016-01-06 19:27:13.136221,2016-01-06 19:27:13.136221,
113298,59220,Directed,2064,2064,,1,,2016-01-06 19:27:13.136221,2016-01-06 19:27:13.136221,
113298,45493,Directed,2065,2065,,1,,2016-01-06 19:27:13.136221,2016-01-06 19:27:13.136221,
113298,57114,Directed,2066,2066,,1,,2016-01-06 19:27:13.136221,2016-01-06 19:27:13.136221,
113298,10264,Directed,2067,2067,,1,,2017-09-19 21:51:12.494233,2017-09-19 21:51:12.494233,
332906,236585,Directed,2068,2068,,2,,2020-10-20 21:27:34.746000,2020-10-20 21:27:34.746000,2020-10-23 21:35:28.297000
332906,332916,Directed,2069,2069,,1,,2020-10-20 21:27:36.148000,2020-10-20 21:27:36.148000,
99349,20666,Directed,2071,2071,,1,,2016-04-12 20:21:39.611691,2016-04-12 20:21:39.611691,
99349,44652,Directed,2072,2072,,1,,2016-04-12 20:21:39.611691,2016-04-12 20:21:39.611691,
99349,65887,Directed,2073,2073,,1,,2016-04-12 20:21:39.611691,2016-04-12 20:21:39.611691,
99349,43301,Directed,2074,2074,,1,,2016-04-12 20:21:39.611691,2016-04-12 20:21:39.611691,
99349,96649,Directed,2075,2075,,1,,2016-04-12 20:21:39.611691,2016-04-12 20:21:39.611691,
99349,132790,Directed,2076,2076,,1,,2017-03-19 21:35:30.303004,2017-03-19 21:35:30.303004,
99349,140928,Directed,2077,2077,,1,,2017-03-19 21:35:30.303004,2017-03-19 21:35:30.303004,
99349,169166,Directed,2078,2078,,1,,2018-01-13 22:16:09.336148,2018-01-13 22:16:09.336148,
99349,162732,Directed,2079,2079,,1,,2018-01-13 22:16:09.336148,2018-01-13 22:16:09.336148,
221993,256857,Directed,2080,2080,,1,,2020-01-16 19:47:47.743000,2020-01-16 19:47:47.743000,
264373,57221,Directed,2081,2081,,1,,2019-12-23 03:05:50.662000,2019-12-23 03:05:50.662000,
173597,236585,Directed,2082,2082,,1,,2021-10-23 18:30:15.995000,2021-10-23 18:30:15.995000,
379286,149895,Directed,2083,2083,,1,,2022-02-21 17:10:04.662000,2022-02-21 17:10:04.662000,
379286,176756,Directed,2084,2084,,1,,2022-02-21 17:09:48.312000,2022-02-21 17:09:48.312000,
134267,36073,Directed,2085,2085,,1,,2017-10-26 10:50:49.773000,2017-10-26 10:50:49.773000,
134267,165350,Directed,2086,2086,,1,,2017-10-26 11:36:10.164000,2017-10-26 11:36:10.164000,
134267,130981,Directed,2087,2087,,1,,2017-11-10 00:37:53.212000,2017-11-10 00:37:53.212000,
334155,447389,Directed,2088,2088,,1,,2021-08-10 23:19:39.616000,2021-08-10 23:19:39.616000,
334155,160682,Directed,2089,2089,,1,,2021-03-22 20:01:17.415000,2021-03-22 20:01:17.415000,
334155,111581,Directed,2090,2090,,1,,2021-03-22 20:01:14.663000,2021-03-22 20:01:14.663000,
334155,112371,Directed,2091,2091,,2,,2021-03-22 20:01:11.994000,2021-03-22 20:01:11.994000,2021-03-22 20:01:12.743000
334155,132384,Directed,2093,2093,,1,,2021-03-22 20:01:10.358000,2021-03-22 20:01:10.358000,
334155,341260,Directed,2094,2094,,1,,2021-03-16 00:17:15.471000,2021-03-16 00:17:15.471000,2021-03-16 15:54:46.907000
334155,318449,Directed,2095,2095,,1,,2021-03-16 00:17:13.285000,2021-03-16 00:17:13.285000,2021-03-16 15:54:45.808000
334155,360301,Directed,2096,2096,,1,,2021-03-11 13:21:12.022000,2021-03-11 13:21:12.022000,
334155,270088,Directed,2097,2097,,2,,2021-02-24 21:27:42.501000,2021-02-24 21:27:42.501000,2021-03-01 19:09:20.657000
334155,355486,Directed,2098,2098,,1,,2021-02-24 21:27:43.944000,2021-02-24 21:27:43.944000,
334155,236585,Directed,2099,2099,,2,,2020-11-27 12:26:11.487000,2020-11-27 12:26:11.487000,2021-02-23 22:45:44.857000
334155,342893,Directed,2101,2101,,1,,2021-02-24 21:27:40.900000,2021-02-24 21:27:40.900000,
334155,332916,Directed,2103,2103,,1,,2020-10-15 23:27:34.763000,2020-10-15 23:27:34.763000,
152425,59765,Directed,2104,2104,,1,,2017-03-06 12:22:47.792783,2017-03-06 12:22:47.792783,
152425,35078,Directed,2105,2105,,1,,2017-03-06 12:22:47.792783,2017-03-06 12:22:47.792783,
152425,61517,Directed,2106,2106,,1,,2017-03-06 12:22:47.792783,2017-03-06 12:22:47.792783,
152425,113827,Directed,2107,2107,,1,,2017-03-06 12:22:47.792783,2017-03-06 12:22:47.792783,
152425,108690,Directed,2108,2108,,1,,2017-03-06 12:22:47.792783,2017-03-06 12:22:47.792783,
152425,66200,Directed,2109,2109,,1,,2017-03-06 12:22:47.792783,2017-03-06 12:22:47.792783,
152425,8162,Directed,2110,2110,,1,,2017-03-06 12:22:47.792783,2017-03-06 12:22:47.792783,
152425,109877,Directed,2111,2111,,1,,2017-03-06 12:22:47.792783,2017-03-06 12:22:47.792783,
152425,94930,Directed,2112,2112,,1,,2017-03-06 12:22:47.792783,2017-03-06 12:22:47.792783,
152425,102681,Directed,2113,2113,,1,,2017-03-06 12:22:47.792783,2017-03-06 12:22:47.792783,
60220,113958,Directed,2114,2114,,1,,2017-10-04 23:47:18.662182,2017-10-04 23:47:18.662182,
60220,8154,Directed,2115,2115,,1,,2017-10-04 23:47:18.662182,2017-10-04 23:47:18.662182,
60220,24220,Directed,2116,2116,,1,,2017-10-04 23:47:18.662182,2017-10-04 23:47:18.662182,
60220,109103,Directed,2117,2117,,1,,2017-10-04 23:47:18.662182,2017-10-04 23:47:18.662182,
60220,133356,Directed,2118,2118,,1,,2017-10-04 23:47:18.662182,2017-10-04 23:47:18.662182,
60220,161032,Directed,2119,2119,,1,,2017-10-04 23:47:18.662182,2017-10-04 23:47:18.662182,
60220,163631,Directed,2120,2120,,1,,2017-10-04 23:47:18.662182,2017-10-04 23:47:18.662182,
64156,219870,Directed,2121,2121,,1,,2021-09-16 04:54:31.811000,2021-09-16 04:54:31.811000,
64156,58873,Directed,2122,2122,,1,,2018-01-18 18:06:50.932516,2018-01-18 18:06:50.932516,
64156,58775,Directed,2123,2123,,1,,2018-01-18 18:06:50.932516,2018-01-18 18:06:50.932516,
64156,58785,Directed,2124,2124,,1,,2018-01-18 18:06:50.932516,2018-01-18 18:06:50.932516,
64156,125956,Directed,2125,2125,,1,,2018-08-20 02:03:11.659000,2018-08-20 02:03:11.659000,
64156,187187,Directed,2126,2126,,1,,2018-10-16 18:52:14.893599,2018-10-16 18:52:14.893599,
64156,189848,Directed,2127,2127,,1,,2018-10-16 18:52:14.893599,2018-10-16 18:52:14.893599,
64156,187974,Directed,2128,2128,,1,,2018-10-16 18:52:14.893599,2018-10-16 18:52:14.893599,
64156,2,Directed,2129,2129,,1,,2018-10-24 04:21:53.198000,2018-10-24 04:21:53.198000,
64156,181688,Directed,2130,2130,,1,,2018-10-24 04:22:11.965000,2018-10-24 04:22:11.965000,
149602,164828,Directed,2131,2131,,1,,2018-01-17 12:09:59.957486,2018-01-17 12:09:59.957486,
149602,162517,Directed,2132,2132,,1,,2018-01-17 12:09:59.957486,2018-01-17 12:09:59.957486,
149602,189334,Directed,2133,2133,,1,,2020-02-19 22:15:19.363000,2020-02-19 22:15:19.363000,
149602,181688,Directed,2134,2134,,1,,2020-02-19 22:15:21.416000,2020-02-19 22:15:21.416000,
97837,64322,Directed,2135,2135,,1,,2016-10-13 18:37:41.401992,2016-10-13 18:37:41.401992,
97837,79819,Directed,2136,2136,,1,,2016-10-13 18:37:41.401992,2016-10-13 18:37:41.401992,
97837,106251,Directed,2137,2137,,1,,2016-10-13 18:37:41.401992,2016-10-13 18:37:41.401992,
97837,186460,Directed,2138,2138,,1,,2018-10-09 21:26:03.155369,2018-10-09 21:26:03.155369,
97837,181741,Directed,2139,2139,,1,,2018-10-09 21:26:03.155369,2018-10-09 21:26:03.155369,
234727,341611,Directed,2140,2140,,1,,2021-02-15 16:47:26.698000,2021-02-15 16:47:26.698000,
234727,76184,Directed,2141,2141,,1,,2019-06-11 18:30:42.913000,2019-06-11 18:30:42.913000,
234727,176639,Directed,2142,2142,,1,,2019-06-11 21:06:25.040000,2019-06-11 21:06:25.040000,
234727,240427,Directed,2143,2143,,1,,2019-08-12 14:46:42.130000,2019-08-12 14:46:42.130000,
234727,216238,Directed,2144,2144,,2,,2019-08-30 22:05:23.356000,2019-08-30 22:05:23.356000,2019-08-30 22:05:18.400000
234727,181688,Directed,2146,2146,,1,,2019-09-10 00:23:55.141000,2019-09-10 00:23:55.141000,
234727,118544,Directed,2147,2147,,2,,2019-09-17 01:52:53.799000,2019-09-17 01:52:53.799000,2019-09-17 01:52:52.845000
343631,444631,Directed,2149,2149,,1,,2021-10-30 10:22:13.884000,2021-10-30 10:22:13.884000,
343631,410576,Directed,2150,2150,,1,,2021-10-20 21:48:21.860000,2021-10-20 21:48:21.860000,
60267,59490,Directed,2151,2151,,1,,2018-10-04 01:25:37.787754,2018-10-04 01:25:37.787754,2020-09-11 13:55:36.803000
60267,61406,Directed,2152,2152,,1,,2016-10-18 04:16:54.674659,2016-10-18 04:16:54.674659,2020-09-11 13:55:35.034000
60267,121585,Directed,2153,2153,,1,,2016-10-18 04:16:54.674659,2016-10-18 04:16:54.674659,2020-09-11 13:55:34.074000
60267,127722,Directed,2154,2154,,1,,2016-10-18 04:16:54.674659,2016-10-18 04:16:54.674659,2020-09-11 13:55:29.563000
60267,160451,Directed,2155,2155,,1,,2017-10-27 20:27:03.990447,2017-10-27 20:27:03.990447,2020-09-11 13:55:26.231000
60267,162158,Directed,2156,2156,,1,,2017-10-27 20:27:03.990447,2017-10-27 20:27:03.990447,2020-09-11 13:55:22.146000
60267,165322,Directed,2157,2157,,1,,2017-10-27 20:27:03.990447,2017-10-27 20:27:03.990447,2020-09-11 13:55:19.585000
60267,189235,Directed,2158,2158,,1,,2018-10-04 01:25:37.787754,2018-10-04 01:25:37.787754,2020-09-11 13:55:14.553000
60267,44763,Directed,2159,2159,,1,,2016-10-18 04:16:54.674659,2016-10-18 04:16:54.674659,
60267,124300,Directed,2160,2160,,1,,2017-10-25 13:31:21.519000,2017-10-25 13:31:21.519000,
60267,44786,Directed,2161,2161,,1,,2017-10-25 13:31:23.473000,2017-10-25 13:31:23.473000,
60267,161162,Directed,2162,2162,,1,,2017-10-27 20:27:03.990447,2017-10-27 20:27:03.990447,
60267,189201,Directed,2163,2163,,1,,2018-10-04 01:25:37.787754,2018-10-04 01:25:37.787754,
60267,190063,Directed,2164,2164,,1,,2018-10-04 01:25:37.787754,2018-10-04 01:25:37.787754,
60267,181081,Directed,2165,2165,,1,,2018-10-04 01:25:37.787754,2018-10-04 01:25:37.787754,
60267,192662,Directed,2166,2166,,1,,2019-11-30 16:59:54.429505,2019-11-30 16:59:54.429505,2020-09-11 13:55:11.313000
60267,198054,Directed,2167,2167,,1,,2019-11-30 16:59:54.429505,2019-11-30 16:59:54.429505,2020-09-11 13:55:09.788000
60267,162755,Directed,2168,2168,,1,,2019-11-30 16:59:54.429505,2019-11-30 16:59:54.429505,2020-09-11 13:55:20.586000
60267,162136,Directed,2169,2169,,1,,2019-11-30 16:59:54.429505,2019-11-30 16:59:54.429505,2020-09-11 13:55:23.865000
60267,97099,Directed,2170,2170,,1,,2018-10-04 01:25:37.787754,2018-10-04 01:25:37.787754,2019-03-05 01:14:18.206000
60267,162513,Directed,2171,2171,,1,,2017-10-27 20:27:03.990447,2017-10-27 20:27:03.990447,2019-03-05 01:14:26.303000
661852,213017,Directed,2172,2172,,1,,2022-02-12 13:51:06.024000,2022-02-12 13:51:06.024000,
129072,66453,Directed,2173,2173,,1,,2022-01-16 19:36:54.104000,2022-01-16 19:36:54.104000,
129072,314395,Directed,2174,2174,,1,,2020-06-06 10:58:57.587000,2020-06-06 10:58:57.587000,
129072,149895,Directed,2175,2175,,1,,2020-03-18 01:50:31.183000,2020-03-18 01:50:31.183000,
129072,129171,Directed,2176,2176,,1,,2017-11-14 00:52:17.796000,2017-11-14 00:52:17.796000,
170846,65887,Directed,2177,2177,,1,,2018-06-22 00:37:56.282846,2018-06-22 00:37:56.282846,
170846,136617,Directed,2178,2178,,1,,2018-06-22 00:37:56.282846,2018-06-22 00:37:56.282846,
180463,109934,Directed,2179,2179,,1,,2021-04-15 14:53:10.758000,2021-04-15 14:53:10.758000,
165350,238709,Directed,2180,2180,,1,,2020-09-03 14:01:33.264000,2020-09-03 14:01:33.264000,
165350,59730,Directed,2181,2181,,1,,2018-06-06 00:51:36.243050,2018-06-06 00:51:36.243050,
165350,59888,Directed,2182,2182,,1,,2018-06-06 00:51:36.243050,2018-06-06 00:51:36.243050,
165350,109672,Directed,2183,2183,,1,,2018-06-06 00:51:36.243050,2018-06-06 00:51:36.243050,
165350,173702,Directed,2184,2184,,1,,2018-06-06 00:51:36.243050,2018-06-06 00:51:36.243050,
165350,44702,Directed,2185,2185,,1,,2018-06-06 00:51:36.243050,2018-06-06 00:51:36.243050,
165350,41327,Directed,2186,2186,,1,,2018-06-06 00:51:36.243050,2018-06-06 00:51:36.243050,
165350,59672,Directed,2187,2187,,1,,2018-06-06 00:51:36.243050,2018-06-06 00:51:36.243050,
165350,85701,Directed,2188,2188,,1,,2018-06-06 00:51:36.243050,2018-06-06 00:51:36.243050,
165350,8023,Directed,2189,2189,,1,,2018-06-06 00:51:36.243050,2018-06-06 00:51:36.243050,
165350,65712,Directed,2190,2190,,1,,2018-06-06 00:51:36.243050,2018-06-06 00:51:36.243050,
165350,177575,Directed,2191,2191,,1,,2018-06-06 00:51:36.243050,2018-06-06 00:51:36.243050,
165350,180642,Directed,2192,2192,,1,,2018-10-10 02:50:11.375786,2018-10-10 02:50:11.375786,
165350,184654,Directed,2193,2193,,1,,2018-10-10 02:50:11.375786,2018-10-10 02:50:11.375786,
165350,195938,Directed,2194,2194,,1,,2018-10-10 02:50:11.375786,2018-10-10 02:50:11.375786,
165350,165877,Directed,2195,2195,,1,,2019-04-07 19:52:18.514116,2019-04-07 19:52:18.514116,
113920,57645,Directed,2196,2196,,1,,2016-11-16 10:16:08.341800,2016-11-16 10:16:08.341800,
